video_id,author,text,like_count,published_at
l56zOTnUFdw,@張宸瑞-l6d,謝謝交通部，現在讓違停更加猖獗了，行人自己好自為之,1,2023-12-23T06:37:36Z
l56zOTnUFdw,@rossiwei1334,"臉上沒貼車牌，就算抓到也才幾百塊<br>這就是政府規範的法令，要怪就去怪全民選出來的立委吧!<br>行人就是帝王，怎樣!?爽爽的，超派!!",0,2023-12-06T21:01:58Z
l56zOTnUFdw,@一頁書-l7h,區域規劃<br>住宅是住宅<br>商業是商業<br>不要通通搞在一起<br>每個靠路的房子<br>通通是店面,1,2023-11-01T08:39:43Z
l56zOTnUFdw,@zerochen3707,"政府道路規劃有問題，政府也不會想要改善，因為什麼都不做還有罰款可以賺、檢舉魔人也會挺，何必花錢改善交通道路<br><br>用選票下架冥禁黨",2,2023-10-20T04:53:52Z
l56zOTnUFdw,@張景皓-t6d,警察其實也是交通亂源，超多警察根本沒辦法分辨路權，對於交通法規根本不懂，開罰單的標準很多也是依照員警的個人主觀判定，每個縣市警察對於交通執法的標準和嚴格程度天差地遠，台北市是歐洲化，新北市以南是非洲化，在不同的縣市宛如不同國家的執法機構，可笑至極。甚至連交通事故處理，不同員警還會有不同的流程，問他為什麼沒有照規矩跟流程處理，還敢大言不慚地跟你說，沒有流程那種東西，報案民眾沒有要求照車禍處理就不用畫線，不用做車禍紀錄，不用看行照. 駕照也不用酒測。台灣很多員警根本就沒有法治精神，都不依法行政，警察胸口的執法紀錄永遠不用公布未剪接的完整版，流程跟程序很多警察都是隨隨便便，反正也不用公布執法紀錄內容，才敢跟你說一些根本不存在或警察自創的規矩，民眾還要自己去求證才會知道警察到底有沒有在說謊。台灣違停跟違規無罪化的一大原因，也根本都是警察隨便想執法就執法，全國沒有一個統一的標準每個警察都遵照標準貫徹執行，導致許多人收到交通罰單根本不覺得自己有錯，心理只會覺得不公平，許多台灣人會藐視交通法規，在於人民沒辦法清楚了解警察的執法標準和是否真的是要貫徹落實交通法規，不容許僥倖心態; 簡單來講就是人民對於警察的交通執法有極大的不信任。稍微有法治觀念的外國人來台灣，看到警察這種荒腔走板的交通執法內容，台灣的警察們，你們還真的不怕被笑喔?,0,2023-10-10T19:37:05Z
l56zOTnUFdw,@青春小時蛙-i5p,行人也不讓車啊小綠人根本沒有在看嗎？紅綠燈也沒在看啊。,0,2023-10-08T23:57:53Z
l56zOTnUFdw,@jansenry,"<a href=""https://www.youtube.com/watch?v=l56zOTnUFdw&amp;t=262"">4:22</a> 的機車 🤨",0,2023-10-05T17:45:26Z
l56zOTnUFdw,@林沅沅-p3l,😂😂😂他们的license 到底怎么来的。。。😅要重新考即比较好。。,0,2023-09-21T15:53:26Z
l56zOTnUFdw,@starrysky-0828,阿那個綠色人行道根本畫來應付用的，車子停在上面擋路讓行人生命威脅上升，只能走在車道，也沒看到相關單位去執法💩,0,2023-09-11T10:46:26Z
l56zOTnUFdw,@starrysky-0828,真的不懂斑馬線為什麼要畫在轉彎處，還有人行道放一堆不屬於人行道應該出現的變電箱、樹木花草、桿子，莫名其妙🙄，哪個啟智狗官規劃的,0,2023-09-11T10:44:24Z
l56zOTnUFdw,@george_micough,這些都滿滿的中華冥國價值，隨便當方便還無極限，先推翻中華冥國吧！,0,2023-09-10T01:17:54Z
l56zOTnUFdw,@seeker1225,行人地獄？不是還有很多外國人喜歡住在台灣，可見這地獄之說是誇大之詞。因為外國人說是地獄，政府就搞出個極端禮讓行人的措施，一直讓行人，那機車汽車還能右轉嗎？馬路是人車共享的，不能一面倒的完全讓行人優先使用，應該人車各占一半時間或人車分流，連這點見識都沒，這還算什麼有能政府？主其事的也可以下台了。,0,2023-09-09T13:34:29Z
l56zOTnUFdw,@thunderpighsieh3049,還有別忘了自行車.那是種原本應該很安全又環保.結果在台灣變成很危險又不實用的交通工具..,0,2023-09-07T15:26:33Z
l56zOTnUFdw,@ppt9906,路霸超多,0,2023-08-27T00:50:05Z
l56zOTnUFdw,@daretobefree,人行道？機車停車道吧！,0,2023-08-25T03:19:21Z
l56zOTnUFdw,@y11971alex,這就是一個公德心不足的問題，不要複雜化。人車路權平等，除非特別禁止行人用路，車就是要讓人合理的使用道路，即是用走路的速度開車也要做到，不要等政府開設人行道才能伸張路權。另外，「沒看到」不一定是合理的藉口，因為汽車殺傷力強大，駕駛有責任看到，若不能看到就不應該貿然前進，要慢速前進到能看到的位子，這麼基本的責任觀也能和稀泥；是要「看到安全」才能開車，不是「沒看到不安全」開車。這又是一種公德心的不足。,0,2023-08-24T05:16:50Z
l56zOTnUFdw,@andrewli5276,都市規劃也會影響～真的需要好好改革了，這不正常😢,0,2023-08-24T00:50:17Z
l56zOTnUFdw,@flash1108,首先斑馬線應該改變設置位置，不應該把斑馬線設置在路口，改在該段道路的中間，這樣車輛轉入該段道路後有充裕時間觀察斑馬線上的行人，也不會停在路口等待行人而擋到直行車動線,0,2023-08-23T22:38:47Z
l56zOTnUFdw,@huangmarvin3170,所以要被外媒報導為行人地獄才要改善，可以這很台灣,0,2023-08-18T09:40:43Z
l56zOTnUFdw,@辜靖恒,有點誇張？那印度的交通怎麼辨？台灣真的很安全了。,0,2023-07-20T23:00:58Z
l56zOTnUFdw,@李正山-b3e,中大型十字路口的斑馬線，全面取消，十字路口的斑馬線往外放射線20~30公尺擴張，以緩衝汽車綠燈後的右轉回堵，也能保障機車族雨天右轉時滑胎摔車的風險(十字路口沒有斑馬線了),0,2023-07-18T23:43:49Z
l56zOTnUFdw,@s8952062,單純過馬路用的天橋已經過時了<br>香港比我們擁擠多了<br>人家現在就有辦法維持得很好<br>廣設天橋道路系統<br>人車分流,0,2023-07-17T13:39:06Z
l56zOTnUFdw,@古楓-h1v,"這都沒用政府都充耳不聞,只會提高罰則賺錢第一,怎麼可能會花心思去規劃又花錢去改善,綠媒新聞再多報一點行人受傷,在提高罰則加扣點加拘禁.",0,2023-07-16T04:24:45Z
l56zOTnUFdw,@user-el6tb7ee9v,總的來說，就是台灣劣等生物太多，不管行人還是駕駛，違法一律判死刑，自私、不守法的人少了，環境就可以乾淨很多,0,2023-07-13T14:23:53Z
l56zOTnUFdw,@ak06182007,結論還是政府的錯，而政府的做法就是提高罰鍰、加深行人與駕駛的對立<br>最該負責任及處理的反而漠視自身問題,1,2023-07-10T07:34:41Z
l56zOTnUFdw,@chan-wq1kx,說的是路上行人難走 走在路邊很危險 結果卻是修法路口禮讓行人,0,2023-07-09T10:15:42Z
l56zOTnUFdw,@得得-v5d,交通3E，交通工程是3E的基礎。,0,2023-07-09T08:01:02Z
l56zOTnUFdw,@主辦單位-e9u,光是人行道上有種樹跟變電箱或是其他障礙物就是一絕!!!<br>一直嫌道路不夠寬，車不夠過，車道越做越大，結果一堆違停<br>明明就是人行道要是最寬的，有殺傷力的汽車應該是最後路權<br>然後還扯到風水???你叫一尊神明來過馬路我看看，(不要笑，不要笑)，用點腦好不好，一句話塞回去啊，你家人小孩也會過這個路口，你跟我看風水?,0,2023-07-06T01:36:30Z
l56zOTnUFdw,@kidliao7902,結果還沒改善道路工程，先增加罰單費用外加記點扣牌。😮‍💨😮‍💨😮‍💨,0,2023-06-29T16:24:28Z
l56zOTnUFdw,@老J-d8z,笑死....光是鬼島這兩個字的印象都無法改變了的，還肖想擺脫行人地獄的惡名喔..台灣人還有的學習跟改變勒,0,2023-06-28T00:05:14Z
l56zOTnUFdw,@1793xman,目前我覺得短期對策，在等改善設計之前，還是得加超重罰則!!管你是誤判還是怎樣只要是被檢舉，總之上路讓你會怕重罰，就會小心!!就跟當年安全帽施行一樣沒帶就罰500!!禮讓行人開放大家踴躍檢舉，先重罰!!直到有尊重人的意識與觀念為止~~~~,0,2023-06-25T16:59:54Z
l56zOTnUFdw,@shihyu0915,都市計畫的時候，政府有做到道路規劃嗎?沒有，人車分流簡直笑話拿人命開玩笑，明知道這路段是商店街一定會有停車需求，卻沒規劃停車場或是停車的地方，導致違停車輛占用用路人的車道行妨礙駕駛，跟行人的通行，最後把責任全部怪在駕駛身上，無恥,0,2023-06-19T01:49:37Z
l56zOTnUFdw,@shihyu0915,道路在規畫的時候政府不先考慮，等到房子蓋下去的時候才來檢討，處罰駕駛不禮讓行人開罰，簡直莫名其妙本末倒置,0,2023-06-19T01:40:48Z
l56zOTnUFdw,@shihyu0915,人行道85公分算窄嗎?機車考照的車道寬度是多少?比85公分寬?機車都可以過行人為何不能過?要多寬?,0,2023-06-19T01:39:31Z
l56zOTnUFdw,@鄧運霖,哈! 再好的設計都無法避免馬路三寶的撞人手段。,0,2023-06-18T21:49:09Z
l56zOTnUFdw,@ALee-bt1zw,I hope the Taiwan Government and officials are watching this vlog.,0,2023-06-14T06:59:07Z
l56zOTnUFdw,@shadowj3311,这是台湾一个永远解不开的死结，由上至下没有人愿意承认有问题又如何解决问题？ 一天到晚的喊台湾世界第一还有须要改变的东西吗？柯屁台北执政八年不是人人说他把台北做的很好可以当总统，一个市都改变不了能改变整个台湾岛吗？先调整好心态才来谈各种问题。,0,2023-06-13T13:26:12Z
l56zOTnUFdw,@我只有10元,貼心提醒！<br>汽車綠燈超越停止線禮讓行人時<br>如果交通號誌轉為紅燈<br>會被後車檢舉超越停止線<br>禮讓行人還替國庫增加收入超棒,0,2023-06-11T05:43:47Z
l56zOTnUFdw,@wujinyi2001,不是只有行人地獄<br>開車也是很地獄阿<br>整個ˊ問題出在源頭<br>駕照考照  法規    路面號誌標線都是問題啊,0,2023-06-11T02:00:20Z
l56zOTnUFdw,@ZGERNO,"覺得設計問題小,心態問題才是大<br>行人:沒車,快衝快衝 斑馬線好幾公尺遠呢,直接穿越就好 手機真好看<br>駕駛:沒有三位數(時速)我可是不開的喔 前面的不讓行人過A,我跟著過就好啦 ㄍㄋㄇ斑馬線的走快一點啦操! 好忙好忙!別擋我的路! 摩西降臨,車子行人都為我而閃,衝鴨~",0,2023-06-09T10:50:05Z
l56zOTnUFdw,@IAN9242,自私商家,0,2023-06-07T10:12:45Z
l56zOTnUFdw,@JUMPERMANFLY,針對駕照考取一定要特別嚴格，要不然道路設計再好，路標再清楚，駕駛人都不看也是完全沒有用的......,0,2023-06-05T07:08:28Z
l56zOTnUFdw,@frankchen6160,出國考察，滿腦子想著如何走私菸，不然就是當成畢業旅行，這些官員都應該以貪污罪起訴,0,2023-06-05T02:10:30Z
l56zOTnUFdw,@Alberwang-p7s,與其改善交通設施或修法，還不如改善所有用路人的素質！今天大家想一想我們有日本的法規，跟道路就會沒問題嗎？並不會台灣交通最大問題就是（人）！缺乏同理心只貪圖自己方便！,0,2023-06-03T20:46:06Z
l56zOTnUFdw,@superyngo,先解決交通部官員沒有腦的問題吧,0,2023-06-03T19:53:36Z
l56zOTnUFdw,@天線寶寶-x4e,台灣行人地獄是確實感覺到的，上次來6天，三天台南，三天台中，遇到4次差點被撞到，一次機車鏡子真的撞到我<br>馬路基本不過去，巴士又要等超級久時間，導致我們大部分時間都走路的（那時候只是幾個學生過來玩，怕租計程車不安全）<br>我才來6天就這種狀況，想象不到平時沒有機車的人，是怎麼走路的，<br>說實話，真不敢來了,0,2023-06-03T09:22:15Z
l56zOTnUFdw,@carychen9492,需要改的是台灣人的腦袋,0,2023-06-02T20:05:54Z
l56zOTnUFdw,@馬鹿軍曹,下架民進黨，拯救行人,0,2023-06-02T07:50:35Z
l56zOTnUFdw,@語語到處拍拍,上次在2014左右某個鎮鎮長全國最大的鎮 宣導人行道不要亂放盆栽等雜物 或是 停機車和車 被罵翻了…… 現在一樣亂…,0,2023-05-31T03:38:02Z
l56zOTnUFdw,@darksunwu3805,花400億啊！ 然後沒改善.,0,2023-05-30T01:48:12Z
l56zOTnUFdw,@chungkuochiang3859,時間溝通是藉口嗎？,0,2023-05-28T23:17:30Z
l56zOTnUFdw,@benchwu,請公視這個議題能持續追蹤報導下去，台灣這個問題實在需要大刀闊斧的改革,1,2023-05-28T17:02:28Z
l56zOTnUFdw,@西小瓦-e1m,謝謝！,1,2023-05-27T07:06:36Z
l56zOTnUFdw,@justin19820920u2,側翼、8+9、猴子們表示不喜歡這支影片,0,2023-05-26T15:09:32Z
l56zOTnUFdw,@機哩瓜啦-g8w,要改很快，就看政府要不要推動  <br>交通意外每年都很高<br>每年出國考察，也不知道考察什麼,0,2023-05-26T13:00:16Z
l56zOTnUFdw,@Kent_Tsai,道路本身就有問題，最扯的事!左右轉車輛居然跟行人斑馬線同時進行，不知道A柱會擋住嗎？,1,2023-05-26T06:58:43Z
l56zOTnUFdw,@jimlin1168,"學學一些國家搞個 社區walking scores ， waking score會影響地方政府KPI, 房價及學區，就有人會跳進來處理…..",0,2023-05-26T03:39:39Z
l56zOTnUFdw,@lu5382,87  路就這麼寬 切尼瑪呢切,1,2023-05-26T01:55:23Z
l56zOTnUFdw,@TaroRo-m1l,台湾，越南，泰国这些地方，开车不要命，都是撞死你不偿命的那种,0,2023-05-24T12:34:26Z
l56zOTnUFdw,@chingshiuanchang5614,台灣不是只有行人地獄，更是交通地獄，機車是顧慮看來沒有在政府的考量，機車也是交通事故的受害者之一，內車道還是一樣禁行機車，機車可以行走的空間一直被壓在外側,1,2023-05-23T17:04:07Z
l56zOTnUFdw,@Xhfnsbdjfbsjf,光是騎樓不能做生意，台灣就能罰多少罰單！,1,2023-05-23T12:50:40Z
QT7lzdT_6YE,@Jay-hb2xf,去玩韓國 看看新加坡 台灣道路規劃 真的是第三世界<br>或許應該把交通部管理交通和規劃的職責轉移給內政部 交通部負責其他業務即可,0,2025-06-08T02:36:13Z
QT7lzdT_6YE,@ckGohhelen,Welcome to Singapore 👍<br>博主應該到組屋區看看。那裡就有設 &#39;凸高&#39; HUMP 。尤其學校和一些窄小的路段。<br>路邊的 &#39;英式折線&#39; 主要是不能停車輛。,0,2025-06-08T01:44:41Z
QT7lzdT_6YE,@mhf1979,朋友 如果是新加坡的車牌 是FAA XXXX E（機車） SAA XXXX A（汽車） 那輛是馬來西亞的機車,0,2025-06-07T20:25:23Z
QT7lzdT_6YE,@Lienzhuang0707,歡迎移民新加坡，謝喜台 不喜離<br>（反串要註明,0,2025-06-07T07:00:15Z
QT7lzdT_6YE,@v19851025,很棒的分享❤,0,2025-06-07T04:37:31Z
QT7lzdT_6YE,@AlvynLino,That’s a Malaysia JB Motorbike license plate.,1,2025-06-07T03:07:50Z
QT7lzdT_6YE,@Thomas_Tan4577,"<a href=""https://www.youtube.com/watch?v=QT7lzdT_6YE&amp;t=713"">11:53</a> 这是马来西亚车",0,2025-06-07T02:48:55Z
QT7lzdT_6YE,@davidhoryewtat5891,Thanks for sharing ❤,0,2025-06-07T02:35:32Z
QT7lzdT_6YE,@jim66600,"<a href=""https://www.youtube.com/watch?v=QT7lzdT_6YE&amp;t=890"">14:50</a> 有看到這位電動輪椅的阿北嗎？即使再好的設計卻缺少這種會看來車的用路人都是白搭，不管行車或行人 設計都只是輔助而已 應提升人民素質才是😂",0,2025-06-07T01:45:54Z
QT7lzdT_6YE,@Mikeylearn2rock,你手机在新加坡被抢吗？有点不可能哦。,0,2025-06-07T01:08:23Z
QT7lzdT_6YE,@jiranma,线线线钱钱钱 🤭,0,2025-06-06T21:17:07Z
QT7lzdT_6YE,@gengge19870404,我自己去了新加坡兩次<br>看了他們的交通建設<br>真心感覺台灣很丟臉,0,2025-06-06T14:31:26Z
QT7lzdT_6YE,@jinschang2940,你的影片太實際了，不適用於台灣，台灣的考察是走度假風的,0,2025-06-06T03:00:37Z
QT7lzdT_6YE,@timijk,規劃很重要 重罰更重要 (刑事 加 民事)<br>在歐美日星  撞傷行人 會讓你賠到傾家蕩產,0,2025-06-06T01:08:20Z
QT7lzdT_6YE,@lazypig22,觉得你很聪明，完全是对的.我们驾驶考试也需要知道的知识，减速，不同地线代表不同的东西,0,2025-06-05T16:09:31Z
QT7lzdT_6YE,@HaixiongJiang-y3m,Single zig zag line dictates no parking at all times. Has nothing to do with speed reduction.,0,2025-06-05T14:25:24Z
QT7lzdT_6YE,@飛火米,我超愛新加坡!謝謝您的分享!這些我以前都不知道!🥰,0,2025-06-05T13:52:17Z
QT7lzdT_6YE,@賴柏穎-b5e,我還有發現有號誌跟無號誌行穿線標線不同，只有無號誌是用枕木紋，澳門也是有這樣區分,0,2025-06-05T13:05:05Z
QT7lzdT_6YE,@look_1994,每次看這類影片都會覺得<br>這類型只有重視交通的才會看<br>最需要看的卻不是TA<br>不知道火哥對這事情會不會有無力感,0,2025-06-05T10:15:11Z
QT7lzdT_6YE,@建爸,"將路邊汽/機車停車位,遂步移除,(車輛停至路外停車場),道路通行空間會加大許多,視野會變得更好;另外減速丘/減速墊是一個非常好用的東西,台灣用的很少,不知為何.",0,2025-06-05T09:50:44Z
QT7lzdT_6YE,@rachelgoh6156,"Hi, 欢迎来到新加坡 (小红点)。<br>谢谢你分享这个视频和你的观点。<br>(bus priority scheme)<br>LTA 陆路交通管理局也有公交优先计划。该方案为公交车在道路上提供优先通行，以便让上班或上学的公交乘客不会迟到，确保更快捷和顺畅的旅程。<br>(Green Man Plus scheme)<br>一张优待卡可以帮助老年公民不急于过马路。他们只需将卡片轻轻一碰交通信号灯杆上的读卡器。这个行动为他们提供了额外时间安全过马路。",0,2025-06-05T09:48:20Z
QT7lzdT_6YE,@yuanxiaolin3190,我是新加坡人<br>让巴士现在是强制执行的<br>以前不是 （不过很少人让所有换去强制让）<br> 还有 有时 晴红灯柱子上也会有 更小的 晴红灯 方便第一辆车 看,0,2025-06-05T09:47:42Z
QT7lzdT_6YE,@Hing.Dickson,新加坡礼让非常高，比大陆和台湾好太多咯，看看大陆没人性化的驾驶，在 YouTube看的清清楚楚❗😡😡👎👎👎台湾车辆乱七八糟👎👎,0,2025-06-05T09:27:28Z
QT7lzdT_6YE,@user-t6pf,台灣的交通部該請你當顧問？瞎😂,1,2025-06-05T09:04:06Z
QT7lzdT_6YE,@dennishu5009,视频有看到台湾很多摩托车，行人会不会紧张？,0,2025-06-05T07:05:37Z
QT7lzdT_6YE,@sowkinchan8829,"博主可去高速公路看看,世界各地没有的標置 ,车行道的地上可看到,1,2,3,4 有时是80,还大大的照相机图标..",0,2025-06-05T06:42:30Z
QT7lzdT_6YE,@parfikt,"erm, VMN 4585 摩托車不是新加坡的，而是馬來西亞的!!! 新加坡的像這樣 ABC 1234 A, 而馬來西亞的 ABC 1234,  謝謝...",0,2025-06-05T06:05:52Z
QT7lzdT_6YE,@parfikt,哦!! 謝咯! 歡迎到新加坡!!!,0,2025-06-05T05:56:18Z
QT7lzdT_6YE,@22065183,"新加坡擁車證先學一下 汽車超貴也學一下 就變成開車是中產以上的專利<br>然後再搭配各種高罰金學一下 因為開車的都是有錢被罰的人 才不會兩手一攤跟你說沒錢<br>後面再用少少的硬體設施補足就好<br><br>因為你已經用這種方式把一些低端廢物不怕罰的篩選掉了 開車的人少了 駕駛的基礎素質高了 你後面要再推動其他東西就很容易 這就是新加坡的方法 窮人就是滾去走路",0,2025-06-05T05:00:00Z
QT7lzdT_6YE,@stsy3651,折线是禁止停车， 不是减速。 摩托需停车格内停车，你拍的都违规。VMN 车牌的外国车，那车牌可能也是违规的,0,2025-06-05T04:49:34Z
QT7lzdT_6YE,@scht03,"Welcome to Singapore, My wife is a taiwanese. Yes I agree Taiwan roads need a major overhaul, and also start to allow motorcycle to be allow on highway &amp; expressway especially for Yellow &amp; Red plate. <br>歡迎來到新加坡，我老婆是台灣人。是的，我同意台灣的道路需要大改變，並且開始允許摩托車在高速公路和快速道路上行駛，尤其是黃牌和紅牌摩托車。",0,2025-06-05T03:45:26Z
QT7lzdT_6YE,@kentlin7058,"行穿線如果是斑馬線是一律要停的,雙虛線是一定有交通號誌的,每次開車我就很容易看到斑馬線就不自覺減速了",0,2025-06-05T03:04:27Z
QT7lzdT_6YE,@huang78728,"<a href=""https://www.youtube.com/watch?v=3_Iq8qVwxvE"">https://youtu.be/3_Iq8qVwxvE</a>",0,2025-06-05T02:49:27Z
QT7lzdT_6YE,@LCL-LCL-LCL,如果车不让公车的话，公车司机可以一键截屏行车记录仪回来举报,0,2025-06-05T02:04:38Z
QT7lzdT_6YE,@CL-sj5xl,別的不說，光是每次從新加坡回到台灣，看到路口一堆車在等行人過綠燈，過完後自己也變紅燈，然後一對車塞在右轉車道....... 政府有在用腦跟沒有真的差很多，好笑的是，根本有答案給你抄，還嘴硬不抄，然後說萬年不變的答案，國情不同,0,2025-06-05T01:22:37Z
QT7lzdT_6YE,@kennySg101,"台湾政治,大举时都愛到别国取经, 每次大选都提, 柯P.. 最大问题长期規画。 很难学, 是一套的东西, 法规 城市规画, 司机的教育, 方方面面, 而且要有多年努力。 最好不要比, Very depressing for yourself.",0,2025-06-05T00:41:38Z
QT7lzdT_6YE,@ting2357,"<a href=""https://www.youtube.com/watch?v=QT7lzdT_6YE&amp;t=720"">12:00</a> - 看到的车牌是邻国的机车😅",0,2025-06-05T00:14:15Z
QT7lzdT_6YE,@charleschiang1632,"台灣100多秒的紅綠燈是哪個笨蛋的主意? 大夏天摩托車等100多秒,不是折磨人嗎? 當然往前冲啊, 這些笨蛋只會坐在冷氣房出主意.",0,2025-06-04T21:19:33Z
QT7lzdT_6YE,@charleschiang1632,"以前交通部長毛治國是MIT美國麻省理工學院運輸管理博士, 陳世凱有什麽專業?",0,2025-06-04T21:16:06Z
QT7lzdT_6YE,@洪家章,感謝火花羅🙏,0,2025-06-04T18:53:26Z
QT7lzdT_6YE,@peilinghuang4843,再分享，有少数交通灯，为了以便巴士驶出巴士专用道（路线需要），会有个特别的交通灯🚥叫B sign for bus，巴士灯会先转绿，可以先行驶，几秒后才轮到其他车辆开始行使。plaza Singapura 巴士车站前就有这么一个，还在新加坡的话可以去看看。,0,2025-06-04T16:11:45Z
QT7lzdT_6YE,@Coolwater_TED,你要知道機車在馬路上有多危險。在😊新加坡機車的車禍導致死亡是很高的,0,2025-06-04T16:04:03Z
QT7lzdT_6YE,@peilinghuang4843,无意间看到这非常有意思的视频！的确、新加坡政府为了鼓励国人放弃汽车改用公共交通工具，给了巴士很多行驶的有利条件，尤其是巴士专用道，在peak hour 堵车时段，搭巴士其实是最佳选择。在此也分享，我们不叫”行穿线”，我们一般叫”斑马线”英文为zebra crossing. 🦓😆,0,2025-06-04T15:52:27Z
QT7lzdT_6YE,@jayrentan7841,许多新加坡人总喜欢边过马路边看手机，有的王八还喜欢戴上耳机，就差没过马路边跳舞。<br>而且我们的猪政府却忽视了这个问题。<br>万一有什么交通意外，往往都是开车司机的错。,0,2025-06-04T15:07:46Z
QT7lzdT_6YE,@MDroid-bn6eb,新加坡人的規劃確實令人驚嘆，但他們的效率更是驚人。有一次我在早上尖峰時段看到一輛車撞上了護欄，到了中午我再經過時，居然已經修好了！ 😂😂,9,2025-06-04T14:45:23Z
QT7lzdT_6YE,@71brianboy,在新加坡轎車用路人井然有序，在台灣只有發生不完的老翁撞死人悲劇,1,2025-06-04T14:14:04Z
QT7lzdT_6YE,@Karen-we4du,道路設計看起來非常直覺易懂，直走不變道、轉彎就切車道，不像台灣要閃各種右側的臨停違停機慢車跟左側等轉彎的車....第一次去的路口還老是搞不清楚到底有沒有轉彎專用燈號，在那邊猶豫該不該停真的很危險,0,2025-06-04T13:59:59Z
QT7lzdT_6YE,@michaelt1227,"Nice video, very insightful! Just a quick note at <a href=""https://www.youtube.com/watch?v=QT7lzdT_6YE&amp;t=720"">12:00</a>, the motorcycle plate shown is actually a Malaysian plate, not a Singaporean one. Singapore motorcycle plates typically have a black background with flat white letters. As for cars in Singapore, the number plates are also usually black with white letters, or an optional reflective types, white front plate and yellow rear plate, both with black characters.",0,2025-06-04T10:53:49Z
QT7lzdT_6YE,@allen9215024,交通部不是笨是壞！,0,2025-06-04T10:53:11Z
QT7lzdT_6YE,@servicesupport4871,"沒有可比性。<br><br>新加坡: 總死亡率 1.7 (每10萬人死亡數), 機車相關死亡率 0.5 - 0.7 (每10萬人死亡數), 每輛車每公里意外率 2.0 - 3.0 (每億車公里死亡數)<br>台灣: 總死亡率 13.4 (每10萬人死亡數), 機車相關死亡率 8.0 - 9.0 (每10萬人死亡數), 每輛車每公里意外率 10.0 - 12.0 (每億車公里死亡數)",1,2025-06-04T10:08:20Z
QT7lzdT_6YE,@陳淑芬-p3e,我在新加坡，過沒有信號燈的街道，沒讓車會被撞死😂台灣現在的交通比新加坡好！,0,2025-06-04T09:53:17Z
QT7lzdT_6YE,@YonYon-ke2uy,给个忠告，在新加坡驾车左转的时候如果有斑马线，一定一定一定要慢下来看，因为，会有脚踏车突然冲出来，人还容易看到，脚踏车真的很突然，他们是非常信任驾车的人一定会停车，信任到就算你的车要到了，他们也敢敢直接冲出去。,0,2025-06-04T09:28:04Z
QT7lzdT_6YE,@jimmychu0415,我在七個不同的國家開過車，新加坡也是其中之一，新加坡算是可以使用直覺開車的地方。<br>交通規則和號誌都讓人不太緊張，是少數一開車就上手的地方，感受的到這個政府的專業... 和用心...<br><br>除了停車這件事讓我比較緊張和不習慣之外，馬路上行駛中真的很 &quot;直覺&quot; 的就上手了，完全不慌不亂。,0,2025-06-04T08:38:18Z
QT7lzdT_6YE,@desmondchew4364,本身经历，我有去过台湾旅游，当过班马线😢车辆车主没有要停让行人🚶过马路…..😮😢,0,2025-06-04T08:26:43Z
QT7lzdT_6YE,@tankatherine8484,SG has done up slopes for wheelchair and cyclists friendly,0,2025-06-04T07:57:06Z
QT7lzdT_6YE,@user-if1qh8iy5g,台灣跟新加坡比，就是X鳥比雞腿啦！新加坡是一個真正有政府在治理的國家，台灣只有貪腐沒有政府，真的很可悲。,0,2025-06-04T07:11:52Z
QT7lzdT_6YE,@鄭大班-u6k,錯方向 為自動駕駛。霸凌人民開車<br>因大陸早自動駕駛LV3-<br>台灣太多。特斯拉撞牆失火🔥<br>亂畫線是為。高檔車自動駕駛買賣<br>自動車買賣。找人民麻煩。亂開罰單,1,2025-06-04T06:36:37Z
QT7lzdT_6YE,@鄭大班-u6k,去香港30年前到現在<br>過馬路要聲音加快警音<br><br>行人地獄。是美國民進黨<br>爲了選票制造對立<br>台島沒國際新聞<br>只好盯住車禍小新聞,1,2025-06-04T06:29:22Z
QT7lzdT_6YE,@lightspace-nb4ol,建议博主尽量不用‘’吊打‘’这种垃圾词语，显得很不文明和没有修养。,0,2025-06-04T05:16:09Z
QT7lzdT_6YE,@peacefulangel5124,新加坡有全世界最贵的拥车稅和路稅，台湾要学吗？,0,2025-06-04T04:48:18Z
QT7lzdT_6YE,@peacefulangel5124,其实韩国瑜、柯文哲、侯友宜以及蒋万安市长等人，都曾经带领市府人员到新加坡考察过。 柯文哲还告诉记者新加坡某方面不如台北。,0,2025-06-04T04:43:40Z
QT7lzdT_6YE,@XLXXLX888,1992年台的交通问题还在？<br>33年台政府一直搞內鬥<br>烏雅都一样黑,0,2025-06-04T04:05:36Z
QT7lzdT_6YE,@ngkamchuin4383,那台VMN4585机车是馬來西亞的。不要新加坡注册。,0,2025-06-04T03:56:40Z
QT7lzdT_6YE,@KimuraHikaru,欢迎来到淡滨泥区。,0,2025-06-04T02:53:47Z
QT7lzdT_6YE,@veeonnchin4102,好心啦，都不是一个级别的，干嘛要比较？,0,2025-06-04T02:24:30Z
QT7lzdT_6YE,@周政緯-i7v,可是你看新加坡跟歐洲，<br>到底有多少白牌停在路上的?<br>如果幾乎都是汽車在行進，<br>道路使用上本來就是比較舒適<br>你把1千台機車放進你考查走的這塊地，<br>你就會知道事情不是這麼容易了<br>更何況台灣是2000多萬台機車!!<br><br><br><br>為何路做窄?人家偶爾才遇到機車<br>你台灣不到3秒就遇到一台機車餒,0,2025-06-04T02:23:51Z
QT7lzdT_6YE,@firefighterdarry,The Vehicle number plate that you show is a Malaysia vehicle number plate. Singapore vehicle number plate start with S .,0,2025-06-04T00:12:28Z
